dataset_index,scene,object_id,valid_points,rot_deg,trans_cm,difficulty
21057,2-57-20,42,1125,2.5625422,0.12655927,3.828135
21058,2-57-20,52,498,2.5625422,0.18080741,4.3706164
21059,2-57-20,55,343,2.5625422,0.05053411,3.0678833
21060,2-57-20,56,717,2.5625422,0.39531025,6.515645
21061,2-57-20,57,127,3.1062078,0.084826805,3.9544759
21062,2-58-0,8,1612,2.5625422,0.24801762,5.0427184
21063,2-58-0,14,178,2.5625422,0.081593454,3.3784766
21064,2-58-0,26,526,3.0749803,0.3591722,6.6667023
21065,2-58-0,29,423,3.036155,0.13323003,4.3684554
21066,2-58-0,35,663,2.5625422,0.11998634,3.7624056
21067,2-58-0,42,1033,2.5625422,0.20660129,4.6285553
21068,2-58-0,52,399,2.5625422,0.22852875,4.84783
21069,2-58-0,55,313,2.5625422,0.031245494,2.8749971
21070,2-58-0,56,699,2.5625422,0.1924821,4.4873633
21071,2-58-0,57,129,5.5905805,0.19305198,7.5211
21072,2-58-1,8,1509,2.5625422,0.18210305,4.3835726
21073,2-58-1,14,180,2.6123943,0.1862364,4.474758
21074,2-58-1,26,523,2.5625422,0.12022669,3.7648091
21075,2-58-1,29,409,2.922886,0.39014408,6.8243265
21076,2-58-1,35,716,2.5625422,0.10477468,3.610289
21077,2-58-1,42,1049,2.5625422,0.1042231,3.6047733
21078,2-58-1,52,517,2.5625422,0.08994771,3.4620192
21079,2-58-1,55,20,12.57145,0.9723776,22.295227
21080,2-58-1,56,585,6.2893987,0.102142826,7.310827
21081,2-58-1,57,127,3.1481512,0.14085764,4.5567274
21082,2-58-2,8,1234,2.5625422,0.17543139,4.316856
21083,2-58-2,14,191,3.2783518,0.21900763,5.468428
21084,2-58-2,26,470,2.5625422,0.29625222,5.5250645
21085,2-58-2,29,422,2.5625422,0.1683516,4.2460585
21086,2-58-2,35,737,2.5625422,0.2314465,4.8770075
21087,2-58-2,42,1080,5.364616,0.06973601,6.061976
21088,2-58-2,52,495,2.5625422,0.28283387,5.3908806
21089,2-58-2,55,323,2.5625422,0.14387436,4.0012856
21090,2-58-2,56,694,2.5625422,0.15077284,4.0702705
21091,2-58-2,57,131,2.5625422,0.1389576,3.9521184
21092,2-58-3,8,1182,2.5625422,0.22220057,4.784548
21093,2-58-3,14,113,8.095024,0.18335119,9.928535
21094,2-58-3,26,497,2.5625422,0.4653423,7.2159653
21095,2-58-3,29,460,5.0573363,0.16536997,6.711036
21096,2-58-3,35,483,2.5625422,0.21837212,4.7462635
21097,2-58-3,42,1158,2.5625422,0.14047243,3.9672666
21098,2-58-3,52,347,2.5625422,0.3784211,6.346753
21099,2-58-3,55,266,2.5625422,0.28815296,5.444072
21100,2-58-3,56,701,2.5625422,0.36782926,6.240835
21101,2-58-3,57,139,6.4344363,0.03019648,6.736401
21102,2-58-4,8,1417,4.267006,0.4491401,8.758408
21103,2-58-4,14,200,2.5625422,0.051242054,3.0749626
21104,2-58-4,26,462,2.5625422,0.30165672,5.579109
21105,2-58-4,29,403,4.464141,0.19052768,6.3694177
21106,2-58-4,35,649,2.5625422,0.08561753,3.4187174
21107,2-58-4,42,1145,7.50033,0.16569264,9.157256
21108,2-58-4,52,508,2.5625422,0.13373762,3.8999186
21109,2-58-4,55,349,2.5625422,0.046187323,3.0244155
21110,2-58-4,56,677,2.8236215,0.20008352,4.8244567
21111,2-58-4,57,136,8.322891,0.0755703,9.078594
21112,2-58-5,8,1485,2.5625422,0.3223375,5.7859173
21113,2-58-5,14,177,2.5625422,0.12622306,3.8247728
21114,2-58-5,26,520,2.5625422,0.10130455,3.5755877
21115,2-58-5,29,410,2.5625422,0.14764813,4.0390234
21116,2-58-5,35,681,2.5625422,0.28162795,5.3788214
21117,2-58-5,42,907,2.9486244,0.2518433,5.467057
21118,2-58-5,52,402,2.5625422,0.24819493,5.044492
21119,2-58-5,55,239,2.5625422,0.5737849,8.300391
21120,2-58-5,56,682,2.5625422,0.27642578,5.3268003
21121,2-58-5,57,130,8.559261,0.2251363,10.810624
21122,2-58-6,8,1589,2.5625422,0.26670465,5.2295885
21123,2-58-6,14,203,2.5625422,0.12815209,3.844063
21124,2-58-6,26,438,3.7914753,0.32465467,7.038022
21125,2-58-6,29,231,10.20232,0.39268327,14.129152
21126,2-58-6,35,527,2.5625422,0.13942525,3.9567947
21127,2-58-6,42,923,2.5740502,0.18425219,4.416572
21128,2-58-6,52,374,3.4769385,0.38036582,7.2805967
21129,2-58-6,55,275,3.7140439,0.25494072,6.263451
21130,2-58-6,56,677,3.6772735,0.18985227,5.575796
21131,2-58-6,57,128,3.700946,0.15963292,5.2972755
21132,2-58-7,8,1433,2.5625422,0.2503284,5.0658264
21133,2-58-7,26,374,2.5625422,0.24264199,4.988962
21134,2-58-7,29,413,2.5625422,0.23975132,4.9600554
21135,2-58-7,35,698,2.5625422,0.35690436,6.131586
21136,2-58-7,42,1137,2.5625422,0.2549876,5.112418
21137,2-58-7,52,427,2.5625422,0.14951913,4.0577335
21138,2-58-7,55,336,2.5625422,0.030195259,2.8644948
21139,2-58-7,56,472,4.9779944,0.4986064,9.964058
21140,2-58-7,57,130,5.1406417,0.12522417,6.3928833
21141,2-58-8,8,1491,2.5625422,0.19172536,4.479796
21142,2-58-8,14,90,7.369053,0.26853633,10.054417
21143,2-58-8,26,483,2.5625422,0.18403059,4.4028482
21144,2-58-8,29,375,4.939037,0.2072382,7.011419
21145,2-58-8,35,732,2.5625422,0.13383903,3.9009323
21146,2-58-8,42,1105,2.5625422,0.16097853,4.1723275
21147,2-58-8,52,520,2.6451569,0.09415413,3.586698
21148,2-58-8,55,279,2.5625422,0.23495664,4.9121084
21149,2-58-8,56,470,5.931182,0.66569394,12.588121
21150,2-58-9,8,1536,2.5625422,0.24887384,5.051281
21151,2-58-9,14,189,2.5625422,0.11346367,3.6971788
21152,2-58-9,26,554,3.403983,0.09370924,4.3410754
21153,2-58-9,29,428,2.5625422,0.07275324,3.2900746
21154,2-58-9,35,638,2.5625422,0.20677866,4.630329
21155,2-58-9,42,1103,2.5625422,0.07017562,3.2642984
21156,2-58-9,52,530,2.5625422,0.1507567,4.0701094
21157,2-58-9,55,319,2.5625422,0.21068475,4.6693897
21158,2-58-9,56,696,3.1451027,0.26964104,5.841513
21159,2-58-10,8,1532,2.5625422,0.05561746,3.1187167
21160,2-58-10,14,186,2.5625422,0.013479912,2.6973414
21161,2-58-10,26,464,4.7537394,0.19219938,6.675733
21162,2-58-10,29,385,4.2734265,0.11206569,5.3940835
21163,2-58-10,35,638,2.5625422,0.28956524,5.4581947
21164,2-58-10,42,1100,2.5625422,0.19007498,4.463292
21165,2-58-10,52,499,2.616587,0.0883175,3.499762
21166,2-58-10,55,322,2.5625422,0.23799857,4.942528
21167,2-58-10,56,363,2.6910822,0.65036094,9.194692
21168,2-58-10,57,128,12.974319,0.028870968,13.263029
21169,2-58-12,8,1240,2.5625422,0.17013574,4.2639
21170,2-58-12,14,166,2.5625422,0.15474804,4.1100225
21171,2-58-12,26,527,2.5625422,0.11284294,3.6909716
21172,2-58-12,29,401,2.5625422,0.13689561,3.9314983
21173,2-58-12,35,632,2.6760564,0.18487085,4.524765
21174,2-58-12,42,1122,2.5625422,0.22496402,4.8121824
21175,2-58-12,52,362,2.5625422,0.28425238,5.405066
21176,2-58-12,55,345,2.5625422,0.18679637,4.4305058
21177,2-58-12,56,725,4.118133,0.30541492,7.172282
21178,2-58-12,57,129,3.1114974,0.10866157,4.198113
21179,2-58-13,8,1458,2.5625422,0.35149056,6.077448
21180,2-58-13,14,206,3.208454,0.29353455,6.1437993
21181,2-58-13,26,567,2.5625422,0.122918226,3.7917244
21182,2-58-13,29,386,3.523812,0.36997747,7.223587
21183,2-58-13,35,706,2.5625422,0.054584466,3.108387
21184,2-58-13,42,1076,2.5625422,0.08932765,3.4558187
21185,2-58-13,52,478,2.5625422,0.20361729,4.598715
21186,2-58-13,55,343,2.5625422,0.3145586,5.708128
21187,2-58-13,56,686,5.299865,0.19877912,7.287656
21188,2-58-13,57,129,3.958937,0.04976401,4.456577
21189,2-58-14,8,1418,2.66124,0.23038363,4.9650764
21190,2-58-14,14,197,2.5625422,0.04560223,3.0185645
21191,2-58-14,26,533,2.8068643,0.24312784,5.238143
21192,2-58-14,29,416,2.5625422,0.12933491,3.8558912
21193,2-58-14,35,712,2.5625422,0.1284398,3.84694
21194,2-58-14,42,845,4.2371593,0.30322638,7.269423
21195,2-58-14,52,524,2.5625422,0.10678121,3.6303544
21196,2-58-14,55,309,2.5625422,0.23087735,4.871316
21197,2-58-14,56,353,9.853011,0.4571361,14.424372
21198,2-58-14,57,126,4.3957415,0.08434809,5.2392225
21199,2-58-16,8,1285,4.767236,1.3692299,18.459536
21200,2-58-16,26,365,3.5100052,0.20238149,5.53382
21201,2-58-16,29,436,2.5625422,0.224826,4.8108025
21202,2-58-16,35,523,2.5625422,0.11993692,3.7619114
21203,2-58-16,42,1076,2.5625422,0.25613183,5.1238604
21204,2-58-16,52,454,2.7800965,0.310218,5.8822765
21205,2-58-16,55,356,2.5625422,0.22142439,4.776786
21206,2-58-16,56,758,3.3719687,0.33577034,6.7296724
21207,2-58-17,8,1477,2.5625422,0.11503374,3.7128797
21208,2-58-17,14,173,2.6622694,0.27879408,5.45021
21209,2-58-17,26,532,3.28694,0.12830389,4.5699787
21210,2-58-17,29,435,3.7203648,0.32459363,6.966301
21211,2-58-17,35,679,2.5625422,0.24032204,4.9657626
21212,2-58-17,42,1124,2.7296479,0.080538794,3.5350358
21213,2-58-17,52,444,2.5625422,0.19102052,4.4727473
21214,2-58-17,55,344,2.5625422,0.14111978,3.97374
21215,2-58-17,56,715,5.0668187,0.34840262,8.550845
21216,2-58-17,57,129,5.054081,0.127757,6.3316507
21217,2-58-18,8,1529,2.5625422,0.21833964,4.7459383
21218,2-58-18,14,180,2.5625422,0.2801819,5.3643613
21219,2-58-18,26,534,2.6279328,0.06448832,3.272816
21220,2-58-18,29,457,3.2183235,0.13284537,4.5467772
21221,2-58-18,35,681,2.5625422,0.1728514,4.291056
21222,2-58-18,42,903,15.983875,0.38817492,19.865623
21223,2-58-18,52,488,2.5625422,0.1076476,3.639018
21224,2-58-18,55,323,2.5625422,0.071669556,3.2792377
21225,2-58-18,56,708,2.8940792,0.40803814,6.9744606
21226,2-58-18,57,77,4.488034,0.31063318,7.5943656
21227,2-58-19,8,1550,2.5625422,0.29003254,5.4628677
21228,2-58-19,14,180,2.7123828,0.14867115,4.1990943
21229,2-58-19,26,542,2.5625422,0.0991355,3.5538974
21230,2-58-19,29,438,2.5625422,0.040314835,2.9656906
21231,2-58-19,35,715,2.5625422,0.22234188,4.785961
21232,2-58-19,42,755,8.310825,0.6718316,15.029141
21233,2-58-19,52,513,2.5625422,0.1910046,4.4725885
21234,2-58-19,55,342,2.5625422,0.27423155,5.3048577
21235,2-58-19,56,688,3.700205,0.13360296,5.036235
21236,2-58-19,57,108,8.407538,0.27802783,11.187817
21237,2-58-20,8,1224,2.8829653,0.37394008,6.622366
21238,2-58-20,14,181,2.5625422,0.050819684,3.070739
21239,2-58-20,26,563,2.839315,0.14393698,4.2786846
21240,2-58-20,29,407,4.162078,0.33125478,7.4746256
21241,2-58-20,35,716,4.9039264,0.21014206,7.0053473
21242,2-58-20,42,1078,2.5625422,0.3405479,5.9680214
21243,2-58-20,52,289,3.8421633,0.6330552,10.172715
21244,2-58-20,55,215,71.929535,1.1885675,83.81521
21245,2-58-20,56,746,3.85661,0.3323035,7.179645
21246,2-58-20,57,127,3.8923929,0.09010584,4.7934513
21247,2-59-0,8,1430,5.152444,0.3524736,8.677179
21248,2-59-0,14,189,2.9355834,0.14193134,4.3548965
21249,2-59-0,26,549,2.5625422,0.14431097,4.005652
21250,2-59-0,29,435,6.2400136,0.087252565,7.1125393
21251,2-59-0,35,614,2.5625422,0.377424,6.3367825
21252,2-59-0,42,1034,3.0734518,0.22837554,5.3572073
21253,2-59-0,52,469,4.0135646,0.15984493,5.612014
21254,2-59-0,55,331,2.5625422,0.25575697,5.120112
21255,2-59-0,56,681,2.6633718,0.24127033,5.076075
21256,2-59-0,57,139,10.106201,0.16925527,11.798754
21257,2-59-1,8,1565,2.5625422,0.1626655,4.189197
21258,2-59-1,14,8,28.83683,2.2433584,51.270416
21259,2-59-1,26,505,2.5625422,0.18326707,4.395213
21260,2-59-1,29,370,5.711481,0.464207,10.353551
21261,2-59-1,35,723,2.5625422,0.1111986,3.6745281
21262,2-59-1,42,747,2.5625422,0.39356607,6.4982033
21263,2-59-1,52,510,2.5625422,0.14961848,4.0587273
21264,2-59-1,55,357,2.5625422,0.10457862,3.6083283
21265,2-59-1,56,702,3.3006701,0.2852813,6.1534834
21266,2-59-1,57,74,26.18199,0.62361985,32.41819
21267,2-59-2,8,1478,3.229982,0.18809,5.110882
21268,2-59-2,14,190,2.5625422,0.16240557,4.186598
21269,2-59-2,26,577,2.7507923,0.20055713,4.756364
21270,2-59-2,29,374,7.8474793,0.79106444,15.758123
21271,2-59-2,35,722,2.5625422,0.20523953,4.614938
21272,2-59-2,42,999,2.5625422,0.35683173,6.1308594
21273,2-59-2,52,421,5.4421535,0.2532657,7.9748106
21274,2-59-2,55,274,7.974028,0.120588645,9.179914
21275,2-59-2,56,543,2.5625422,0.20306921,4.593234
21276,2-59-2,57,111,15.3222475,0.15217622,16.84401
21277,2-59-3,8,1501,2.9684744,0.16691247,4.637599
21278,2-59-3,14,170,2.5625422,0.3722858,6.2854004
21279,2-59-3,26,536,3.3553216,0.25030836,5.858405
21280,2-59-3,29,404,4.727126,0.21519014,6.8790274
21281,2-59-3,35,512,5.160196,0.64005077,11.560703
21282,2-59-3,42,1075,2.5625422,0.1330563,3.893105
21283,2-59-3,52,362,4.679981,0.14345883,6.1145697
21284,2-59-3,55,226,4.7264633,0.8480269,13.206732
21285,2-59-3,56,139,4.2189546,0.7403846,11.622801
21286,2-59-3,57,133,5.6206474,0.093314156,6.553789
21287,2-59-4,8,1563,2.8893409,0.18482608,4.7376018
21288,2-59-4,14,196,2.8595123,0.16881573,4.5476694
21289,2-59-4,26,274,8.850685,0.31117174,11.962402
21290,2-59-4,29,394,4.6047053,0.03515073,4.9562125
21291,2-59-4,35,664,2.5625422,0.34673932,6.0299354
21292,2-59-4,42,982,2.5625422,0.16139261,4.1764684
21293,2-59-4,52,459,3.7466931,0.14432035,5.1898966
21294,2-59-4,55,341,2.5625422,0.20270637,4.589606
21295,2-59-4,56,706,2.5625422,0.34953994,6.0579414
21296,2-59-4,57,128,4.1739187,0.11218132,5.295732
21297,2-59-5,8,1571,2.8467512,0.24654025,5.312154
21298,2-59-5,14,201,2.5625422,0.10867564,3.6492987
21299,2-59-5,26,548,2.5625422,0.2709846,5.2723885
21300,2-59-5,29,434,2.5625422,0.11622831,3.7248254
21301,2-59-5,35,464,2.5625422,0.8629657,11.192199
21302,2-59-5,42,1071,94.92544,1.4737463,109.6629
21303,2-59-5,52,442,3.2476325,0.15383004,4.785933
21304,2-59-5,55,175,4.7081914,0.41843444,8.892536
21305,2-59-5,56,670,2.5625422,0.38218766,6.3844185
21306,2-59-6,8,1451,2.9457018,0.41701233,7.1158247
21307,2-59-6,14,196,3.354038,0.24761434,5.830181
21308,2-59-6,26,509,2.5625422,0.31406352,5.7031775
21309,2-59-6,29,467,3.1814928,0.5500662,8.682155
21310,2-59-6,35,236,3.5117898,2.4347591,27.85938
21311,2-59-6,42,1083,3.4811032,0.22887856,5.769889
21312,2-59-6,52,382,34.4413,0.28337055,37.275005
21313,2-59-6,55,340,2.5625422,0.041204825,2.9745905
21314,2-59-6,56,668,3.491325,0.37466764,7.2380013
21315,2-59-6,57,134,2.5625422,0.09294805,3.4920228
21316,2-59-7,8,1383,2.5625422,0.19107735,4.4733157
21317,2-59-7,14,163,2.5625422,0.2584558,5.1471004
21318,2-59-7,26,527,2.5625422,0.29113668,5.4739094
21319,2-59-7,29,421,3.1824775,0.27668002,5.949278
21320,2-59-7,35,669,2.5625422,0.24509181,5.01346
21321,2-59-7,42,1068,2.5625422,0.21263304,4.6888723
21322,2-59-7,52,488,2.5625422,0.13129985,3.8755407
21323,2-59-7,55,323,2.5625422,0.14982508,4.060793
21324,2-59-7,56,206,86.267006,2.3880382,110.147385
21325,2-59-7,57,130,6.7741313,0.027096635,7.045098
21326,2-59-8,8,1528,2.5625422,0.37464982,6.30904
21327,2-59-8,14,181,2.5625422,0.06874575,3.2499995
21328,2-59-8,26,490,3.8042622,0.17717327,5.575995
21329,2-59-8,29,392,3.3609185,0.37085664,7.0694847
21330,2-59-8,35,709,2.5625422,0.188911,4.4516525
21331,2-59-8,42,1099,2.5625422,0.15043633,4.0669055
21332,2-59-8,52,399,2.5625422,0.13403587,3.902901
21333,2-59-8,55,299,2.5625422,0.16748068,4.237349
21334,2-59-8,56,696,2.5625422,0.41097844,6.672326
21335,2-59-8,57,127,5.5800533,0.13979447,6.977998
21336,2-59-9,8,1466,2.5625422,0.20398559,4.602398
21337,2-59-9,14,182,3.2712977,0.07135057,3.9848034
21338,2-59-9,26,400,2.5625422,0.32751787,5.837721
21339,2-59-9,29,398,2.5625422,0.3961842,6.5243845
21340,2-59-9,35,509,2.5625422,0.30050507,5.5675926
21341,2-59-9,42,331,16.429653,2.469097,41.12062
21342,2-59-9,52,478,2.5625422,0.26016456,5.1641874
21343,2-59-9,55,348,2.5625422,0.19934063,4.5559483
21344,2-59-9,56,694,2.5625422,0.29458955,5.5084376
21345,2-59-9,57,123,2.5625422,0.09981685,3.5607107
21346,2-59-10,8,1519,2.5625422,0.26203778,5.18292
21347,2-59-10,14,205,2.5625422,0.24594139,5.021956
21348,2-59-10,26,535,2.5625422,0.12280123,3.7905545
21349,2-59-10,29,458,2.5625422,0.48697707,7.432313
21350,2-59-10,35,266,5.5077276,0.40023822,9.51011
21351,2-59-10,42,1178,2.5625422,0.29065546,5.469097
21352,2-59-10,52,511,2.5625422,0.15830977,4.14564
21353,2-59-10,55,349,2.6062431,0.1283547,3.88979
21354,2-59-10,56,704,4.546226,0.32732576,7.8194838
21355,2-59-10,57,127,7.4648213,0.09058564,8.370678
21356,2-59-11,8,1557,3.1860433,0.18055736,4.9916167
21357,2-59-11,14,8,7.039992,1.2605598,19.64559
21358,2-59-11,26,511,2.5625422,0.101296194,3.5755043
21359,2-59-11,29,413,2.5625422,0.31970102,5.759552
21360,2-59-11,35,715,2.5625422,0.21836159,4.746158
21361,2-59-11,42,1086,2.9700565,0.16084655,4.5785217
21362,2-59-11,52,432,3.9848702,0.1689463,5.674333
21363,2-59-11,55,274,2.5625422,0.20250778,4.58762
21364,2-59-11,56,699,3.474911,0.27769554,6.2518663
21365,2-59-11,57,133,2.6697586,0.060774446,3.277503
21366,2-59-13,8,1436,2.5625422,0.18850479,4.44759
21367,2-59-13,26,389,3.6892884,0.68495446,10.538833
21368,2-59-13,29,420,2.5625422,0.16142456,4.176788
21369,2-59-13,35,743,2.5625422,0.108429104,3.6468332
21370,2-59-13,42,856,3.9261546,0.45349723,8.461126
21371,2-59-13,52,278,5.354891,0.8480254,13.835145
21372,2-59-13,55,333,3.1598825,0.15724981,4.732381
21373,2-59-13,56,494,3.1362512,0.6556529,9.6927805
21374,2-59-13,57,128,10.563898,0.19581608,12.5220585
21375,2-59-14,8,1490,2.5625422,0.2644821,5.207363
21376,2-59-14,14,157,3.8946059,0.1488075,5.382681
21377,2-59-14,26,569,2.5625422,0.14231938,3.985736
21378,2-59-14,29,429,2.613593,0.097171366,3.5853066
21379,2-59-14,35,699,2.5625422,0.25428995,5.105442
21380,2-59-14,42,1135,2.5625422,0.19047983,4.4673405
21381,2-59-14,52,460,2.5625422,0.27872252,5.3497677
21382,2-59-14,55,300,3.8079667,0.17261742,5.534141
21383,2-59-14,56,251,5.0892744,0.86336845,13.722959
21384,2-59-14,57,33,68.60212,0.5976751,74.57887
21385,2-59-15,8,1478,2.5625422,0.107827514,3.6408174
21386,2-59-15,14,173,3.740416,0.11847135,4.9251294
21387,2-59-15,26,552,2.5625422,0.07269074,3.2894497
21388,2-59-15,29,459,2.5625422,0.10182067,3.580749
21389,2-59-15,35,362,2.5625422,1.8498261,21.060802
21390,2-59-15,42,856,4.7316823,0.19893453,6.7210274
21391,2-59-15,52,476,3.0833724,0.31408662,6.2242384
21392,2-59-15,55,164,2.5625422,0.5489427,8.051969
21393,2-59-15,56,697,2.5625422,0.29043067,5.466849
21394,2-59-15,57,128,3.0458755,0.13380623,4.383938
21395,2-59-16,8,1528,2.5625422,0.30128092,5.5753517
21396,2-59-16,14,196,2.5625422,0.030982468,2.872367
21397,2-59-16,26,438,2.5625422,0.24418817,5.004424
21398,2-59-16,29,446,3.067714,0.1706279,4.773993
21399,2-59-16,35,720,2.5625422,0.21339194,4.6964617
21400,2-59-16,42,1040,2.8093739,0.42112386,7.0206127
21401,2-59-16,52,186,2.5625422,1.1689241,14.251783
21402,2-59-16,55,331,2.5625422,0.21217458,4.684288
21403,2-59-16,56,300,58.889503,0.8164113,67.05362
21404,2-59-16,57,128,2.5625422,0.10799267,3.642469
21405,2-59-17,8,1643,3.9614093,0.11293067,5.090716
21406,2-59-17,14,185,2.7668276,0.058989786,3.3567255
21407,2-59-17,26,508,2.5625422,0.31296316,5.692174
21408,2-59-17,29,423,3.5000622,0.2939641,6.439703
21409,2-59-17,35,732,2.5625422,0.07772743,3.3398166
21410,2-59-17,42,1059,2.9634583,0.26095372,5.572995
21411,2-59-17,52,417,2.5625422,0.48105213,7.373063
21412,2-59-17,55,333,2.5625422,0.2491576,5.054118
21413,2-59-17,56,705,3.1408048,0.17880659,4.9288707
21414,2-59-17,57,133,4.5147076,0.18038124,6.31852
21415,2-59-18,8,1347,2.5625422,0.28947255,5.4572678
21416,2-59-18,14,181,2.5625422,0.12909417,3.853484
21417,2-59-18,26,573,2.5625422,0.13567585,3.9193006
21418,2-59-18,29,295,6.195997,0.16551477,7.851145
21419,2-59-18,35,739,2.5625422,0.24084887,4.971031
21420,2-59-18,42,1069,2.5625422,0.24300537,4.9925957
21421,2-59-18,52,358,2.5625422,0.28308493,5.3933916
21422,2-59-18,55,322,2.5625422,0.069579564,3.258338
21423,2-59-18,56,206,57.431313,0.724231,64.67362
21424,2-59-18,57,34,130.46532,0.48650178,135.33034
21425,2-59-19,8,1423,3.7981837,0.10546146,4.8527985
21426,2-59-19,14,202,2.5625422,0.123134315,3.7938852
21427,2-59-19,26,433,2.5625422,0.2968265,5.5308075
21428,2-59-19,29,462,3.1973295,0.14749831,4.6723127
21429,2-59-19,35,719,2.5625422,0.27882943,5.3508368
21430,2-59-19,42,1107,2.5625422,0.0980141,3.5426831
21431,2-59-19,52,133,2.7269216,0.51180077,7.844929
21432,2-59-19,55,339,2.5625422,0.05996155,3.1621578
21433,2-59-19,56,464,2.5625422,0.12265339,3.789076
21434,2-59-19,57,136,3.7225752,0.1290529,5.0131044
21435,2-59-20,8,1369,2.5625422,0.2650173,5.212715
21436,2-59-20,14,169,2.5625422,0.061604984,3.178592
21437,2-59-20,26,456,3.5910692,0.27503586,6.341428
21438,2-59-20,29,446,4.9371324,0.21948747,7.132007
21439,2-59-20,35,702,2.5625422,0.042777956,2.9903216
21440,2-59-20,42,1076,2.5625422,0.33628002,5.9253426
21441,2-59-20,52,501,2.5625422,0.1876872,4.439414
21442,2-59-20,55,327,2.5978181,0.118460074,3.7824187
21443,2-59-20,56,724,5.286982,0.19374512,7.2244334
21444,2-59-20,57,132,6.2481146,0.044398084,6.6920953
21445,2-60-0,8,1340,4.7185817,0.3340137,8.058719
21446,2-60-0,14,178,2.5625422,0.26795828,5.242125
21447,2-60-0,26,494,2.5625422,0.30653507,5.6278925
21448,2-60-0,29,265,4.8401527,0.22118297,7.0519824
21449,2-60-0,35,746,2.5625422,0.17648435,4.327386
21450,2-60-0,42,1091,2.5625422,0.29469648,5.509507
21451,2-60-0,52,437,2.5625422,0.34758946,6.038437
21452,2-60-0,55,317,3.3563719,0.29376742,6.2940464
21453,2-60-0,56,669,3.1919978,0.2251248,5.443246
21454,2-60-0,57,112,5.3855786,0.269108,8.076658
21455,2-60-1,8,1315,2.5625422,0.36324424,6.1949844
21456,2-60-1,14,154,8.477253,0.23850049,10.862258
21457,2-60-1,26,510,3.8431828,0.1733476,5.5766587
21458,2-60-1,29,429,3.842571,0.22580169,6.100588
21459,2-60-1,35,275,2.5625422,2.2328439,24.89098
21460,2-60-1,42,1072,2.8756227,0.15507361,4.426359
21461,2-60-1,52,530,2.6575596,0.16159298,4.2734895
21462,2-60-1,55,298,2.5625422,0.18934074,4.45595
21463,2-60-1,56,703,2.5625422,0.25695235,5.132066
21464,2-60-1,57,31,22.721432,0.29065645,25.627996
21465,2-60-2,8,1370,2.5625422,0.22669572,4.8294992
21466,2-60-2,14,145,2.5625422,0.47578797,7.320422
21467,2-60-2,26,438,2.759602,0.40945938,6.854196
21468,2-60-2,29,429,2.964515,0.18537238,4.8182387
21469,2-60-2,35,593,2.5625422,0.3829869,6.392411
21470,2-60-2,42,837,2.6525464,0.12268829,3.8794293
21471,2-60-2,52,388,2.5625422,0.63464653,8.909007
21472,2-60-2,55,313,2.5625422,0.34523517,6.0148935
21473,2-60-2,56,600,2.5625422,0.6745303,9.307845
21474,2-60-2,57,86,2.5625422,0.2599425,5.1619673
21475,2-60-3,8,1481,3.4169574,0.54854846,8.902442
21476,2-60-3,14,197,2.5625422,0.11713676,3.7339098
21477,2-60-3,26,409,3.5928135,0.16449347,5.237748
21478,2-60-3,29,438,2.5625422,0.30490094,5.6115513
21479,2-60-3,35,689,2.9926443,0.1303511,4.296155
21480,2-60-3,42,1136,2.5625422,0.21065308,4.669073
21481,2-60-3,52,493,5.020086,0.22154261,7.235512
21482,2-60-3,55,311,2.5625422,0.1164665,3.7272072
21483,2-60-3,56,81,82.15233,1.0719684,92.87201
21484,2-60-3,57,134,4.106513,0.12006157,5.307129
21485,2-60-4,8,1467,2.5625422,0.20227581,4.5853004
